 050a050x_2.1371_423a010f_-2.1371.wav,0.000,0.000, 0.000,0.000, -0.008,-3.176, 0.000,5.627
 050a0510_1.6168_420a0113_-1.6168.wav,0.000,0.000, 0.000,0.000, -0.157,11.582, 0.000,11.869
 050a050z_0.68476_052o0207_-0.68476.wav,0.000,0.000, 0.000,0.000, -0.115,-5.252, -0.000,5.665
 050a0511_2.4737_22ga010g_-2.4737.wav,0.000,0.000, 0.000,0.000, -0.030,1.327, 0.000,6.695
 050a0511_0.75829_447o030j_-0.75829.wav,0.000,0.000, 0.000,0.000, -0.022,6.659, -0.000,8.411
 050a0512_0.15462_422o030q_-0.15462.wav,0.000,0.000, 0.000,0.000, -0.013,4.831, 0.000,7.328
 050a0512_0.3958_441c020v_-0.3958.wav,0.000,0.000, 0.000,0.000, 0.198,5.145, 0.000,6.464
 050a0513_0.53243_447c020p_-0.53243.wav,0.000,0.000, 0.000,0.000, 0.044,13.990, -0.000,14.084
 050a0513_1.7662_447c020d_-1.7662.wav,0.000,0.000, 0.000,0.000, -0.085,8.599, 0.000,9.896
 050a0513_2.0142_421a0102_-2.0142.wav,0.000,0.000, 0.000,0.000, 0.242,10.549, 0.000,10.955
 050a0513_2.0807_446o0310_-2.0807.wav,0.000,0.000, 0.000,0.000, 0.180,14.022, -0.000,14.145
 050a0513_2.0868_446o0311_-2.0868.wav,0.000,0.000, 0.000,0.000, 0.013,-0.730, 0.000,4.431
 050a0514_1.5211_422a0110_-1.5211.wav,0.000,0.000, 0.000,0.000, -0.094,-3.740, -0.000,4.871
 050a0514_2.1666_443c020s_-2.1666.wav,0.000,0.000, 0.000,0.000, 0.051,-3.360, 0.000,5.561
 050a0514_1.5445_447o0305_-1.5445.wav,0.000,0.000, 0.000,0.000, -0.069,12.304, 0.000,12.569
 050c0101_0.55987_051a050p_-0.55987.wav,0.000,0.000, 0.000,0.000, 0.071,-3.155, 0.000,4.848
 050c0103_0.29983_443c0211_-0.29983.wav,0.000,0.000, 0.000,0.000, 0.044,-4.450, -0.000,5.578
 050c0103_0.098908_22ho0113_-0.098908.wav,0.000,0.000, 0.000,0.000, -0.023,3.759, 0.000,5.530
 050c0102_0.99246_421c020q_-0.99246.wav,0.000,0.000, 0.000,0.000, 0.139,2.052, -0.000,6.299
 050c0103_2.0721_444c0212_-2.0721.wav,0.000,0.000, 0.000,0.000, -0.028,10.839, 0.000,11.300
 050c0104_0.021425_446o030g_-0.021425.wav,0.000,0.000, 0.000,0.000, 0.073,13.112, 0.000,13.244
 050c0104_0.0019449_22hc010i_-0.0019449.wav,0.000,0.000, 0.000,0.000, 0.032,15.154, -0.000,15.176
 050c0105_0.94642_444c020p_-0.94642.wav,0.000,0.000, 0.000,0.000, 0.085,-1.404, 0.000,1.476
 050c0106_0.93305_444o030v_-0.93305.wav,0.000,0.000, 0.000,0.000, -0.010,15.051, -0.000,15.080
 050c0105_1.7606_444c020o_-1.7606.wav,0.000,0.000, 0.000,0.000, -0.133,11.607, 0.000,11.928
 050c0109_1.6965_441c020p_-1.6965.wav,0.000,0.000, 0.000,0.000, 0.097,8.395, 0.000,8.930
 050c0109_2.0554_445o030b_-2.0554.wav,0.000,0.000, 0.000,0.000, -0.138,6.265, 0.000,7.091
 050c010c_0.31509_443c020s_-0.31509.wav,0.000,0.000, 0.000,0.000, -0.315,13.523, -0.000,13.587
 050c0107_2.4293_443c0205_-2.4293.wav,0.000,0.000, 0.000,0.000, 0.018,-4.354, 0.000,5.957
 050c010b_1.8302_445c020f_-1.8302.wav,0.000,0.000, 0.000,0.000, 0.064,9.238, 0.000,9.692
 050c010b_0.8494_441o030v_-0.8494.wav,0.000,0.000, 0.000,0.000, 0.105,0.204, 0.000,3.133
 050c010c_0.80731_420a010b_-0.80731.wav,0.000,0.000, 0.000,0.000, -0.016,1.166, -0.000,5.690
 050c010c_1.3988_441o030o_-1.3988.wav,0.000,0.000, 0.000,0.000, 0.408,0.955, -0.000,3.675
 050c010c_1.7014_446o030u_-1.7014.wav,0.000,0.000, 0.000,0.000, 0.069,5.133, -0.000,7.728
 050c010i_0.15396_442c020z_-0.15396.wav,0.000,0.000, 0.000,0.000, 0.052,9.295, -0.000,10.040
 050c010d_1.794_420a010s_-1.794.wav,0.000,0.000, 0.000,0.000, -0.152,13.006, 0.000,13.178
 050c010d_0.87422_051o0204_-0.87422.wav,0.000,0.000, 0.000,0.000, -0.037,-3.474, 0.000,5.018
 050c010j_1.9482_444c020u_-1.9482.wav,0.000,0.000, 0.000,0.000, 0.052,11.396, 0.000,11.697
 050c010l_1.3772_444c0214_-1.3772.wav,0.000,0.000, 0.000,0.000, -0.002,8.920, 0.000,9.251
 050c010k_1.2473_447c020x_-1.2473.wav,0.000,0.000, 0.000,0.000, 0.015,-2.331, 0.000,5.424
 050c010m_0.62964_052a050v_-0.62964.wav,0.000,0.000, 0.000,0.000, -0.015,6.713, 0.000,7.799
 050c010p_0.55307_052c0102_-0.55307.wav,0.000,0.000, 0.000,0.000, 0.013,7.669, -0.000,8.672
 050c010n_0.001892_051c010s_-0.001892.wav,0.000,0.000, 0.000,0.000, -0.055,9.969, -0.000,10.480
 050c010o_2.2086_445o030f_-2.2086.wav,0.000,0.000, 0.000,0.000, -0.033,7.448, -0.000,8.131
 050c010p_2.3596_051a0501_-2.3596.wav,0.000,0.000, 0.000,0.000, 0.089,3.524, 0.000,5.834
 050c010s_0.20163_421c020s_-0.20163.wav,0.000,0.000, 0.000,0.000, 0.087,-0.199, -0.000,2.709
 050c010s_0.47937_445o0309_-0.47937.wav,0.000,0.000, 0.000,0.000, -0.043,0.100, -0.000,3.409
 050c010s_2.3259_445o030w_-2.3259.wav,0.000,0.000, 0.000,0.000, 0.034,12.181, 0.000,12.412
 050c010s_2.3942_446c020p_-2.3942.wav,0.000,0.000, 0.000,0.000, -0.060,15.388, 0.000,15.479
 050c010t_1.515_421c0209_-1.515.wav,0.000,0.000, 0.000,0.000, 0.011,3.578, -0.000,7.031
 050c010w_0.18262_444c020y_-0.18262.wav,0.000,0.000, 0.000,0.000, 0.036,-1.847, 0.000,2.660
 050c010t_1.7628_22go010l_-1.7628.wav,0.000,0.000, 0.000,0.000, 0.028,-1.908, 0.000,6.514
 050c010v_0.16179_446c020m_-0.16179.wav,0.000,0.000, 0.000,0.000, 0.135,3.122, 0.000,6.509
 050c010v_1.7237_052o020c_-1.7237.wav,0.000,0.000, 0.000,0.000, 0.041,-4.339, 0.000,5.958
 050c010z_1.7211_447c0208_-1.7211.wav,0.000,0.000, 0.000,0.000, 0.027,3.053, 0.000,6.276
 050c0111_1.7588_445c020l_-1.7588.wav,0.000,0.000, 0.000,0.000, 0.053,4.679, -0.000,6.469
 050c0110_0.27669_22go010c_-0.27669.wav,0.000,0.000, 0.000,0.000, 0.000,14.098, -0.000,14.185
 050c0113_1.4501_420a010o_-1.4501.wav,0.000,0.000, 0.000,0.000, 0.027,0.814, -0.000,5.702
 050c0114_2.1345_22ho010x_-2.1345.wav,0.000,0.000, 0.000,0.000, 0.118,3.562, 0.000,6.935
 050c0115_1.5728_22hc010o_-1.5728.wav,0.000,0.000, 0.000,0.000, 0.054,3.278, 0.000,6.430
 050c0115_0.45717_446o0305_-0.45717.wav,0.000,0.000, 0.000,0.000, -0.021,13.436, -0.000,13.555
 050c0116_0.14678_053a050e_-0.14678.wav,0.000,0.000, 0.000,0.000, -0.021,-0.084, 0.000,2.773
 050o0204_1.7517_420o0309_-1.7517.wav,0.000,0.000, 0.000,0.000, 0.162,0.448, -0.000,5.822
 050o0203_0.11331_443c020r_-0.11331.wav,0.000,0.000, 0.000,0.000, 0.165,14.830, 0.000,14.934
 050o0204_1.7969_052c0112_-1.7969.wav,0.000,0.000, 0.000,0.000, 0.122,-3.869, 0.000,5.911
 050o0204_1.5799_447c020u_-1.5799.wav,0.000,0.000, 0.000,0.000, 0.065,3.146, 0.000,7.510
 050o0204_2.0346_052o0201_-2.0346.wav,0.000,0.000, 0.000,0.000, 0.065,-4.763, 0.000,6.633
 050o0206_1.3208_420c020x_-1.3208.wav,0.000,0.000, 0.000,0.000, 0.042,2.654, -0.000,5.535
 050o0207_2.1058_22ha010b_-2.1058.wav,0.000,0.000, 0.000,0.000, 0.168,-3.709, -0.000,5.957
 050o0206_2.2203_442c020r_-2.2203.wav,0.000,0.000, 0.000,0.000, 0.117,6.213, 0.000,7.953
 050o0209_1.1549_423c020x_-1.1549.wav,0.000,0.000, 0.000,0.000, -0.016,2.917, -0.000,6.446
 050o0209_1.6432_442c020f_-1.6432.wav,0.000,0.000, 0.000,0.000, -0.057,6.342, -0.000,8.061
 050o020f_0.94367_420c020x_-0.94367.wav,0.000,0.000, 0.000,0.000, -0.238,7.704, 0.000,8.547
 050o020e_1.4627_440o030m_-1.4627.wav,0.000,0.000, 0.000,0.000, -0.076,-4.425, -0.000,6.047
 050o020g_0.040762_420a010b_-0.040762.wav,0.000,0.000, 0.000,0.000, -0.015,-1.031, -0.000,2.679
 050o020e_1.5522_443c0204_-1.5522.wav,0.000,0.000, 0.000,0.000, 0.029,1.704, -0.000,6.353
 050o020h_0.3345_053a050i_-0.3345.wav,0.000,0.000, 0.000,0.000, -0.030,2.562, 0.000,4.108
 050o020g_0.90423_423c020c_-0.90423.wav,0.000,0.000, 0.000,0.000, -0.030,-3.587, 0.000,5.562
 050o020j_0.79957_22gc0107_-0.79957.wav,0.000,0.000, 0.000,0.000, 0.024,6.641, 0.000,8.477
 050o020k_0.90614_22go010g_-0.90614.wav,0.000,0.000, 0.000,0.000, 0.018,6.988, 0.000,8.498
 050o020l_0.063413_446o0302_-0.063413.wav,0.000,0.000, 0.000,0.000, 0.015,-3.809, 0.000,5.676
 050o020k_0.37718_440c020h_-0.37718.wav,0.000,0.000, 0.000,0.000, -0.053,14.717, 0.000,14.706
 050o020k_2.0055_444c0205_-2.0055.wav,0.000,0.000, 0.000,0.000, 0.021,-4.638, -0.000,6.197
 050o020p_0.15608_052c010f_-0.15608.wav,0.000,0.000, 0.000,0.000, 0.070,-4.597, 0.000,6.069
 050o020p_0.11475_051o020x_-0.11475.wav,0.000,0.000, 0.000,0.000, -0.104,-4.619, 0.000,5.004
 050o020q_0.28175_22gc010k_-0.28175.wav,0.000,0.000, 0.000,0.000, 0.089,8.121, -0.000,8.994
 050o020r_2.341_442c020i_-2.341.wav,0.000,0.000, 0.000,0.000, 0.151,9.528, 0.000,9.624
 050o020q_1.7926_444o030f_-1.7926.wav,0.000,0.000, 0.000,0.000, 0.072,6.873, -0.000,7.444
 050o020s_0.13113_444o0313_-0.13113.wav,0.000,0.000, 0.000,0.000, -0.102,0.501, 0.000,3.259
 050o020s_1.6931_420c0208_-1.6931.wav,0.000,0.000, 0.000,0.000, -0.088,3.621, -0.000,6.889
 050o020s_2.1596_22ha0111_-2.1596.wav,0.000,0.000, 0.000,0.000, 0.031,-3.808, 0.000,5.860
 050o020s_1.4824_440o030p_-1.4824.wav,0.000,0.000, 0.000,0.000, 0.145,-3.923, -0.000,6.047
 050o020t_0.022501_22ga010b_-0.022501.wav,0.000,0.000, 0.000,0.000, -0.108,6.887, 0.000,8.225
 050o020s_1.7697_22go010r_-1.7697.wav,0.000,0.000, 0.000,0.000, -0.110,-6.400, 0.000,6.365
 050o020t_2.454_422a010x_-2.454.wav,0.000,0.000, 0.000,0.000, 0.033,2.207, -0.000,6.837
 050o020u_2.3762_052c0105_-2.3762.wav,0.000,0.000, 0.000,0.000, 0.061,3.670, -0.000,7.257
 050o020w_0.16702_420o030x_-0.16702.wav,0.000,0.000, 0.000,0.000, 0.023,-1.657, 0.000,5.023
 050o020x_2.2523_444c020n_-2.2523.wav,0.000,0.000, 0.000,0.000, 0.056,4.170, -0.000,5.908
 050o020v_0.4014_446o0307_-0.4014.wav,0.000,0.000, 0.000,0.000, -0.056,1.259, -0.000,6.238
 050o020y_0.24304_22hc0113_-0.24304.wav,0.000,0.000, 0.000,0.000, -0.026,5.413, -0.000,7.237
 050o020w_0.70897_22ho010d_-0.70897.wav,0.000,0.000, 0.000,0.000, -0.007,4.189, 0.000,6.768
 050o020y_0.27221_442c020d_-0.27221.wav,0.000,0.000, 0.000,0.000, -0.064,-0.841, 0.000,2.102
 050o020y_2.2243_444o0311_-2.2243.wav,0.000,0.000, 0.000,0.000, 0.236,8.905, -0.000,9.437
 050o0210_0.36092_442c020k_-0.36092.wav,0.000,0.000, 0.000,0.000, 0.026,7.553, 0.000,8.407
 050o020y_0.48559_440c020a_-0.48559.wav,0.000,0.000, 0.000,0.000, -0.076,1.459, -0.000,6.650
 050o020y_0.78529_447c020u_-0.78529.wav,0.000,0.000, 0.000,0.000, 0.051,4.848, -0.000,7.147
 050o0210_0.73403_420o0308_-0.73403.wav,0.000,0.000, 0.000,0.000, -0.066,6.678, 0.000,7.753
 050o0210_1.1175_422o0303_-1.1175.wav,0.000,0.000, 0.000,0.000, 0.061,2.526, -0.000,7.006
 050o0211_0.28618_052c010x_-0.28618.wav,0.000,0.000, 0.000,0.000, 0.153,-2.794, 0.000,5.504
 050o0212_0.03441_446o030t_-0.03441.wav,0.000,0.000, 0.000,0.000, -0.003,14.577, 0.000,14.653
 050o0211_1.2396_422a010f_-1.2396.wav,0.000,0.000, 0.000,0.000, 0.161,0.901, 0.000,5.742
 050o0212_0.67194_440o030e_-0.67194.wav,0.000,0.000, 0.000,0.000, 0.058,12.706, -0.000,12.860
 050o0210_2.344_443c020g_-2.344.wav,0.000,0.000, 0.000,0.000, 0.047,4.055, -0.000,6.475
 050o0212_1.199_22ho010q_-1.199.wav,0.000,0.000, 0.000,0.000, 0.110,12.785, 0.000,12.943
 051a0502_0.43687_423o030r_-0.43687.wav,0.000,0.000, 0.000,0.000, -0.128,8.285, 0.000,8.987
 051a0502_1.5222_050a050s_-1.5222.wav,0.000,0.000, 0.000,0.000, 0.055,13.901, -0.000,14.014
 051a0503_1.8797_052a050j_-1.8797.wav,0.000,0.000, 0.000,0.000, 0.013,0.557, -0.000,3.148
 050o0213_0.094956_440o0310_-0.094956.wav,0.000,0.000, 0.000,0.000, 0.002,5.326, 0.000,7.341
 051a0504_2.3695_423a010h_-2.3695.wav,0.000,0.000, 0.000,0.000, -0.139,12.883, 0.000,12.986
 050o0213_0.77657_051o0204_-0.77657.wav,0.000,0.000, 0.000,0.000, 0.192,-0.632, 0.000,4.830
 051a0505_0.54979_442c020k_-0.54979.wav,0.000,0.000, 0.000,0.000, 0.072,10.205, 0.000,10.693
 051a0505_0.45706_443c020h_-0.45706.wav,0.000,0.000, 0.000,0.000, -0.055,8.455, -0.000,8.965
 051a0506_0.024295_447o030c_-0.024295.wav,0.000,0.000, 0.000,0.000, -0.045,7.182, -0.000,8.236
 051a0506_0.35956_423a010l_-0.35956.wav,0.000,0.000, 0.000,0.000, 0.059,14.832, 0.000,14.855
 051a0508_2.2216_442c0213_-2.2216.wav,0.000,0.000, 0.000,0.000, -0.005,14.570, -0.000,14.706
 051a0507_0.88018_22hc010c_-0.88018.wav,0.000,0.000, 0.000,0.000, -0.013,5.583, -0.000,7.342
 051a0506_0.53957_050a050u_-0.53957.wav,0.000,0.000, 0.000,0.000, 0.020,13.798, -0.000,13.891
 051a0507_0.12155_423c0207_-0.12155.wav,0.000,0.000, 0.000,0.000, -0.042,13.680, -0.000,13.786
 051a0509_0.54163_421c0205_-0.54163.wav,0.000,0.000, 0.000,0.000, -0.126,-4.404, -0.000,5.830
 051a050b_0.52192_053c0106_-0.52192.wav,0.000,0.000, 0.000,0.000, 0.049,14.102, -0.000,14.184
 051a050b_0.6667_421a010k_-0.6667.wav,0.000,0.000, 0.000,0.000, -0.053,5.784, -0.000,8.477
 051a0509_1.4217_053a0504_-1.4217.wav,0.000,0.000, 0.000,0.000, -0.005,15.514, -0.000,15.502
 051a050a_2.3655_052o0201_-2.3655.wav,0.000,0.000, 0.000,0.000, -0.067,1.251, 0.000,3.637
 051a050b_1.6419_053o0212_-1.6419.wav,0.000,0.000, 0.000,0.000, 0.050,13.086, -0.000,13.248
 051a050c_0.4903_443o030h_-0.4903.wav,0.000,0.000, 0.000,0.000, -0.024,15.350, 0.000,15.334
 051a050d_0.21642_421c020v_-0.21642.wav,0.000,0.000, 0.000,0.000, 0.071,5.543, 0.000,7.711
 051a050c_1.874_446c0206_-1.874.wav,0.000,0.000, 0.000,0.000, 0.157,9.216, 0.000,10.431
 051a050g_0.28855_050a050m_-0.28855.wav,0.000,0.000, 0.000,0.000, 0.080,3.014, -0.000,6.410
 051a050g_1.4274_050o020d_-1.4274.wav,0.000,0.000, 0.000,0.000, 0.126,12.951, -0.000,13.132
 051a050c_0.67054_052o020j_-0.67054.wav,0.000,0.000, 0.000,0.000, -0.042,6.772, -0.000,7.517
 051a050e_1.0099_442o030s_-1.0099.wav,0.000,0.000, 0.000,0.000, 0.006,15.765, -0.000,15.716
 051a050h_0.046987_442o030u_-0.046987.wav,0.000,0.000, 0.000,0.000, 0.015,15.957, 0.000,15.890
 051a050h_0.07591_447o030t_-0.07591.wav,0.000,0.000, 0.000,0.000, -0.078,16.220, 0.000,16.230
 051a050h_1.1786_444c020w_-1.1786.wav,0.000,0.000, 0.000,0.000, 0.024,9.302, -0.000,10.019
 051a050h_1.406_443o030p_-1.406.wav,0.000,0.000, 0.000,0.000, -0.001,14.774, -0.000,14.872
 051a050k_1.8089_421c020c_-1.8089.wav,0.000,0.000, 0.000,0.000, 0.064,15.178, -0.000,15.161
 051a050k_1.3584_22hc010x_-1.3584.wav,0.000,0.000, 0.000,0.000, -0.007,15.119, 0.000,15.121
 051a050m_1.0204_423a0107_-1.0204.wav,0.000,0.000, 0.000,0.000, 0.043,5.370, -0.000,6.766
 051a050m_1.4025_444c020v_-1.4025.wav,0.000,0.000, 0.000,0.000, 0.071,13.887, -0.000,13.972
 051a050o_2.0825_422a0102_-2.0825.wav,0.000,0.000, 0.000,0.000, 0.041,1.161, 0.000,7.530
 051a050o_1.2715_443o030c_-1.2715.wav,0.000,0.000, 0.000,0.000, 0.036,7.197, -0.000,8.876
 051a050o_2.4304_053o020p_-2.4304.wav,0.000,0.000, 0.000,0.000, -0.008,14.256, -0.000,14.404
 051a050p_0.13839_420a010g_-0.13839.wav,0.000,0.000, 0.000,0.000, -0.092,2.867, -0.000,7.069
 051a050o_2.4038_446o030v_-2.4038.wav,0.000,0.000, 0.000,0.000, -0.043,1.468, 0.000,6.181
 051a050r_2.3742_423a010v_-2.3742.wav,0.000,0.000, 0.000,0.000, 0.010,-1.356, 0.000,6.097
 051a050s_1.137_421o030i_-1.137.wav,0.000,0.000, 0.000,0.000, -0.170,-4.521, 0.000,5.148
 051a050u_0.67259_444o030s_-0.67259.wav,0.000,0.000, 0.000,0.000, 0.010,6.208, 0.000,8.035
 051a050u_0.84992_442o0304_-0.84992.wav,0.000,0.000, 0.000,0.000, -0.020,10.849, 0.000,11.193
 051a050t_0.36131_420o030s_-0.36131.wav,0.000,0.000, 0.000,0.000, -0.065,5.797, 0.000,7.699
 051a050u_2.4571_443o030i_-2.4571.wav,0.000,0.000, 0.000,0.000, 0.108,-2.876, 0.000,5.796
 051a050x_0.86596_053a0512_-0.86596.wav,0.000,0.000, 0.000,0.000, -0.136,15.048, -0.000,15.093
 051a050w_2.0303_443o030o_-2.0303.wav,0.000,0.000, 0.000,0.000, 0.118,6.577, -0.000,8.310
 051a050z_0.21989_053o0206_-0.21989.wav,0.000,0.000, 0.000,0.000, 0.063,11.481, -0.000,11.781
 051a0511_1.5823_052o020v_-1.5823.wav,0.000,0.000, 0.000,0.000, -0.036,6.296, 0.000,7.831
 051a0511_1.6913_422o030j_-1.6913.wav,0.000,0.000, 0.000,0.000, -0.037,3.381, -0.000,7.518
 051a0512_0.85674_441o030i_-0.85674.wav,0.000,0.000, 0.000,0.000, 0.053,13.959, 0.000,13.990
 051a0510_1.8559_447o030e_-1.8559.wav,0.000,0.000, 0.000,0.000, -0.054,6.541, 0.000,8.184
 051a0513_1.8547_445c0214_-1.8547.wav,0.000,0.000, 0.000,0.000, 0.000,16.503, 0.000,16.497
 051a0513_1.0984_053c010a_-1.0984.wav,0.000,0.000, 0.000,0.000, 0.056,12.944, 0.000,13.101
 051a0513_2.0104_443c0202_-2.0104.wav,0.000,0.000, 0.000,0.000, -0.030,-1.077, -0.000,6.047
 051a0514_1.3731_440o030l_-1.3731.wav,0.000,0.000, 0.000,0.000, 0.459,8.408, -0.000,8.854
 051a0514_0.066778_420o0314_-0.066778.wav,0.000,0.000, 0.000,0.000, -0.081,5.708, 0.000,7.205
 051a0514_1.7028_22ga010g_-1.7028.wav,0.000,0.000, 0.000,0.000, -0.016,3.419, -0.000,6.672
 051a0514_2.427_447c020k_-2.427.wav,0.000,0.000, 0.000,0.000, 0.363,-1.839, 0.000,5.166
 051a0514_2.095_445c020p_-2.095.wav,0.000,0.000, 0.000,0.000, -0.137,14.024, 0.000,14.073
 051c0102_1.5867_420o0305_-1.5867.wav,0.000,0.000, 0.000,0.000, 0.054,8.984, 0.000,9.384
 051c0101_1.9809_444o030u_-1.9809.wav,0.000,0.000, 0.000,0.000, 0.003,15.459, -0.000,15.466
 051c0104_0.097233_443o030t_-0.097233.wav,0.000,0.000, 0.000,0.000, -0.184,15.194, -0.000,15.216
 051c0103_2.0728_442c0214_-2.0728.wav,0.000,0.000, 0.000,0.000, -0.196,14.015, -0.000,14.042
 051c0104_2.4531_052c010e_-2.4531.wav,0.000,0.000, 0.000,0.000, -0.038,1.963, 0.000,4.079
 051c0106_1.1076_446c020k_-1.1076.wav,0.000,0.000, 0.000,0.000, 0.057,-1.650, -0.000,5.808
 051c0107_1.4914_446o030l_-1.4914.wav,0.000,0.000, 0.000,0.000, 0.176,0.513, 0.000,6.300
 051c0108_1.5362_422a0110_-1.5362.wav,0.000,0.000, 0.000,0.000, -0.085,13.820, -0.000,13.918
 051c0108_2.4584_447c0211_-2.4584.wav,0.000,0.000, 0.000,0.000, -0.084,16.185, 0.000,16.144
 051c0109_2.0321_444c020x_-2.0321.wav,0.000,0.000, 0.000,0.000, -0.014,16.183, 0.000,16.178
 051c0109_0.47958_22go010t_-0.47958.wav,0.000,0.000, 0.000,0.000, 0.019,9.849, 0.000,10.252
